-DOCSTART- -X- O O
vasodilation35	O
but	O
had	O
minimal	B-OUTCOME
effects	I-OUTCOME
on	O
BP	O
and	O
HR	O
in	O
our	O
subjects	O
,	O
except	O
for	O
a	O
reduction	B-OUTCOME
in	I-OUTCOME
diastolic	I-OUTCOME
BP	I-OUTCOME
that	O
was	O
noted	O
1	O
hour	O
after	O
administration	O
of	O
niacin	O
.	O
This	O
transient	B-OUTCOME
effect	I-OUTCOME
may	O
have	O
contributed	O
to	O
our	O
detection	O
of	O
a	O
significant	B-OUTCOME
psilocybin	I-OUTCOME
effect	I-OUTCOME
at	O
that	O
time	O
but	O
can	O
not	O
explain	O
the	O
significant	B-OUTCOME
effects	I-OUTCOME
of	O
psilocybin	B-DRUG
over	O
the	O
subsequent	O
intervals	O
because	O
the	O
initial	O
niacin	B-OUTCOME
-	I-OUTCOME
induced	I-OUTCOME
reduction	I-OUTCOME
of	I-OUTCOME
diastolic	I-OUTCOME
BP	I-OUTCOME
did	I-OUTCOME
not	I-OUTCOME
persist	I-OUTCOME
.	O
We	O
also	O
observed	O
no	O
adverse	B-OUTCOME
psychological	I-OUTCOME
effects	I-OUTCOME
from	O
the	O
treatment	O
.	O
All	O
subjects	O
tolerated	B-OUTCOME
the	I-OUTCOME
treatment	I-OUTCOME
sessions	I-OUTCOME
well	I-OUTCOME
,	O
with	O
no	O
indication	O
of	O
severe	O
anxiety	B-HEALTH CONDITION
or	O
a	O
“	O
bad	B-OUTCOME
trip	I-OUTCOME
.	O
”	O
The	O
fact	O
that	O
psilocybin	B-DRUG
produced	O
only	O
modest	B-OUTCOME
effects	I-OUTCOME
on	O
the	O
anxious	O
ego	B-SUBJECTIVE EXPERIENCE
dissolution	I-SUBJECTIVE EXPERIENCE
scale	O
of	O
the	O
5D	O
-	O
ASC	O
confirmed	O
this	O
conclusion	O
.	O
When	O
hallucinogens	B-DRUG
were	O
administered	O
to	O
patients	O
with	O
terminal	B-HEALTH CONDITION
cancer	I-HEALTH CONDITION
in	O
the	O
1960s	O
and	O
early	O
1970s	O
,	O
the	O
occurrence	O
of	O
a	O
profound	B-OUTCOME
psychospiritual	I-OUTCOME
experience	I-OUTCOME
was	O
correlated	O
with	O
therapeutic	B-OUTCOME
outcome.10,12	I-OUTCOME
Such	O
transcendent	B-SUBJECTIVE EXPERIENCE
states	I-SUBJECTIVE EXPERIENCE
of	I-SUBJECTIVE EXPERIENCE
consciousness	I-SUBJECTIVE EXPERIENCE
are	O
usually	O
associated	O
with	O
higher	O
doses	O
of	O
hallucinogens	B-DRUG
,	O
so	O
our	O
expectation	O
of	O
demonstrating	O
efficacy	B-OUTCOME
was	O
limited.21	O
Common	O
themes	O
reported	O
by	O
subjects	O
included	O
examining	B-OUTCOME
how	I-OUTCOME
Common	I-OUTCOME
illness	I-OUTCOME
had	I-OUTCOME
impacted	I-OUTCOME
Common	I-OUTCOME
lives	I-OUTCOME
,	O
relationships	B-OUTCOME
with	I-OUTCOME
family	I-OUTCOME
and	I-OUTCOME
close	I-OUTCOME
friends	I-OUTCOME
,	O
and	O
sense	B-OUTCOME
of	I-OUTCOME
ontological	I-OUTCOME
security	I-OUTCOME
.	O
In	O
addition	O
,	O
subjects	O
reported	O
powerful	B-OUTCOME
empathic	I-OUTCOME
cathexis	I-OUTCOME
to	I-OUTCOME
close	I-OUTCOME
friends	I-OUTCOME
and	I-OUTCOME
family	I-OUTCOME
members	I-OUTCOME
and	O
examined	O
how	B-OUTCOME
subjects	I-OUTCOME
wished	I-OUTCOME
to	I-OUTCOME
address	I-OUTCOME
subjects	I-OUTCOME
limited	I-OUTCOME
life	I-OUTCOME
expectancy	I-OUTCOME
.	O
In	O
monthly	O
follow	O
-	O
up	O
discussions	O
,	O
subjects	O
reflected	O
on	O
insights	O
and	O
new	B-OUTCOME
perspectives	I-OUTCOME
gained	I-OUTCOME
during	O
subjects	O
psilocybin	B-DRUG
treatment	O
.	O
However	O
,	O
the	O
frequency	O
of	O
these	O
reports	O
was	O
not	O
quantified	O
.	O
Although	O
past	O
researchers	O
reported	O
more	O
pronounced	B-OUTCOME
therapeutic	I-OUTCOME
effects	I-OUTCOME
with	O
a	O
higher	O
-	O
dose	O
model	O
,	O
even	O
the	O
lower	O
dose	O
of	O
psilocybin	B-DRUG
used	O
in	O
the	O
current	O
study	O
gave	O
some	O
indication	O
of	O
therapeutic	B-OUTCOME
benefit	I-OUTCOME
in	O
quantitative	O
psychological	O
evaluations	O
.	O
In	O
particular	O
,	O
we	O
found	O
that	O
the	O
STAI	O
trait	O
anxiety	B-HEALTH CONDITION
subscale	O
demonstrated	O
a	O
sustained	O
reduction	O
in	O
anxiety	B-HEALTH CONDITION
that	O
reached	O
significance	O
at	O
the	O
1-	O
and	O
3	O
-	O
month	O
points	O
after	O
treatment	O
.	O
This	O
reduction	O
might	O
reflect	O
a	O
reduced	O
level	O
of	O
stress	B-HEALTH CONDITION
and	O
anxiety	B-HEALTH CONDITION
over	O
time	O
.	O
Although	O
the	O
state	O
anxiety	B-HEALTH CONDITION
on	O
the	O
STAI	O
showed	O
a	O
modest	O
elevation	O
at	O
6	O
months	O
,	O
the	O
change	O
was	O
not	O
statistically	O
significant	O
and	O
might	O
have	O
resulted	O
from	O
the	O
deteriorating	O
medical	O
status	O
of	O
most	O
subjects	O
over	O
time	O
.	O
Mood	B-OUTCOME
also	O
improved	O
for	O
2	O
weeks	O
after	O
treatment	O
with	O
psilocybin	B-DRUG
,	O
with	O
sustained	O
improvement	O
on	O
the	O
BDI	O
reaching	O
significance	O
at	O
the	O
6	O
-	O
month	O
follow	O
-	O
up	O
point	O
.	O
The	O
POMS	O
scores	O
also	O
reflected	O
improved	O
mood	B-OUTCOME
2	O
weeks	O
after	O
receiving	O
psilocybin	B-DRUG
.	O
Although	O
not	O
statistically	O
significant	O
,	O
there	O
was	O
a	O
trend	O
toward	O
positive	B-OUTCOME
outcome	I-OUTCOME
.	O
With	O
a	O
larger	O
cohort	O
of	O
subjects	O
and	O
use	O
of	O
a	O
higher	O
dose	O
of	O
psilocybin	B-DRUG
,	O
it	O
seems	O
possible	O
that	O
significant	O
results	O
would	O
be	O
obtained	O
on	O
these	O
measures	O
.	O
Compared	O
with	O
placebo	O
sessions	O
,	O
POMS	O
scores	O
were	O
elevated	O
in	O
subjects	O
immediately	O
prior	O
to	O
psilocybin	B-DRUG
administration	O
.	O
The	O
reasons	O
for	O
this	O
difference	O
in	O
POMS	O
scores	O
1	O
day	O
before	O
administration	O
are	O
not	O
entirely	O
clear	O
.	O
Subject	O
expectations	O
were	O
unlikely	O
to	O
have	O
played	O
a	O
role	O
in	O
the	O
elevation	O
of	O
the	O
POMS	O
scores	O
on	O
the	O
day	O
before	O
treatment	O
because	O
the	O
elevation	O
occurred	O
regardless	O
of	O
treatment	O
order	O
.	O
The	O
most	O
likely	O
explanation	O
for	O
the	O
elevation	O
of	O
POMS	O
scores	O
prior	O
to	O
treatment	O
with	O
psilocybin	B-DRUG
may	O
be	O
that	O
subject	O
randomization	O
was	O
not	O
complete	O
with	O
regard	O
to	O
this	O
instrument	O
.	O
Nonetheless	O
,	O
POMS	O
scores	O
declined	O
after	O
administration	O
of	O
psilocybin	B-DRUG
in	O
11	O
of	O
12	O
subjects	O
,	O
suggesting	O
that	O
psilocybin	B-DRUG
produces	O
mood	B-OUTCOME
-	I-OUTCOME
elevating	I-OUTCOME
effects	I-OUTCOME
that	O
persist	O
after	O
the	O
acute	O
effects	O
of	O
the	O
drug	O
.	O
Another	O
focus	O
of	O
the	O
study	O
was	O
the	O
effect	O
of	O
a	O
0.2	O
-	O
mg	O
/	O
kg	O
psilocybin	B-DRUG
dose	O
on	O
somatic	O
symptoms	O
,	O
particularly	O
pain	O
perception	O
.	O
In	O
contrast	O
to	O
previous	O
investigations	O
,	O
we	O
did	O
not	O
find	O
robust	B-OUTCOME
reductions	I-OUTCOME
in	I-OUTCOME
pain	I-OUTCOME
perception	I-OUTCOME
or	O
lessened	B-OUTCOME
need	I-OUTCOME
for	I-OUTCOME
narcotic	I-OUTCOME
pain	I-OUTCOME
medication	I-OUTCOME
.	O
In	O
the	O
2	O
weeks	O
following	O
experimental	O
treatment	O
sessions	O
,	O
several	O
subjects	O
reported	O
lessened	B-OUTCOME
pain	I-OUTCOME
,	O
whereas	O
others	O
did	O
not	O
.	O
There	O
was	O
no	O
apparent	O
difference	O
between	O
subjects	O
treated	O
with	O
psilocybin	B-DRUG
and	O
those	O
treated	O
with	O
placebo	O
(	O
data	O
not	O
shown	O
)	O
.	O
Although	O
this	O
modest	O
dose	O
of	O
psilocybin	B-DRUG
was	O
not	O
observed	O
to	O
impact	O
pain	B-OUTCOME
,	O
given	O
the	O
impressive	O
reports	O
of	O
earlier	O
researchers,6	O
this	O
measure	O
would	O
certainly	O
be	O
indicated	O
for	O
study	O
with	O
higher	O
doses	O
.	O
Although	O
we	O
used	O
a	O
within	O
-	O
subject	O
,	O
double	O
-	O
blind	O
,	O
placebo	O
-	O
controlled	O
design	O
,	O
the	O
drug	O
order	O
was	O
almost	O
always	O
apparent	O
to	O
subjects	O
and	O
investigators	O
whether	O
the	O
treatment	O
was	O
psilocybin	B-DRUG
or	O
placebo	O
.	O
In	O
fact	O
,	O
one	O
consistent	O
subject	O
critique	O
of	O
the	O
study	O
was	O
that	O
the	O
placebo	B-OUTCOME
sessions	I-OUTCOME
were	I-OUTCOME
perceived	I-OUTCOME
as	I-OUTCOME
far	I-OUTCOME
less	I-OUTCOME
worthwhile	I-OUTCOME
than	I-OUTCOME
those	I-OUTCOME
with	I-OUTCOME
psilocybin	I-OUTCOME
.	O
Many	O
of	O
the	O
subjects	O
suggested	O
that	O
future	O
protocols	O
provide	O
the	O
opportunity	O
for	O
a	O
second	O
psilocybin	B-DRUG
session	O
several	O
weeks	O
after	O
the	O
first	O
.	O
The	O
general	O
consensus	O
among	O
subjects	O
was	O
that	O
a	O
follow	O
-	O
up	O
experience	O
with	O
psilocybin	B-DRUG
would	O
reinforce	O
and	O
extend	O
the	O
perceived	O
therapeutic	B-OUTCOME
effects	I-OUTCOME
of	O
the	O
initial	O
session	O
.	O
Future	O
studies	O
also	O
will	O
need	O
to	O
address	O
the	O
issue	O
of	O
controlling	O
for	O
a	O
placebo	O
effect	O
that	O
might	O
otherwise	O
be	O
attributed	O
to	O
the	O
active	O
treatment	O
.	O
Given	O
the	O
subjects	O
'	O
grave	O
prognosis	O
and	O
limited	O
life	O
expectancy	O
,	O
we	O
decided	O
to	O
provide	O
all	O
subjects	O
with	O
an	O
opportunity	O
to	O
experience	O
the	O
experimental	O
medicine	O
and	O
to	O
serve	O
as	O
all	O
subjects	O
own	O
control	O
.	O
Although	O
we	O
believed	O
that	O
to	O
be	O
the	O
ethical	O
course	O
to	O
take	O
,	O
given	O
the	O
life	O
circumstances	O
subjects	O
were	O
encountering	O
,	O
the	O
protocol	O
design	O
contains	O
some	O
inherent	O
limitations	O
.	O
A	O
better	O
experimental	O
design	O
might	O
incorporate	O
an	O
independent	O
control	O
group	O
,	O
receiving	O
only	O
either	O
placebo	O
treatment	O
or	O
a	O
conventional	O
psychopharmacological	O
intervention	O
.	O
Although	O
there	O
is	O
no	O
question	O
that	O
the	O
extensive	O
attention	O
paid	O
to	O
the	O
subjects	O
influenced	O
outcomes	O
,	O
the	O
unique	O
qualities	O
of	O
the	O
psilocybin	B-DRUG
experience	O
in	O
facilitating	O
strong	B-OUTCOME
therapeutic	I-OUTCOME
bonds	I-OUTCOME
and	O
ameliorating	B-OUTCOME
underlying	I-OUTCOME
psychological	I-OUTCOME
demoralization	I-OUTCOME
are	O
important	O
factors	O
worthy	O
of	O
further	O
exploration	O
.	O
Another	O
limitation	O
of	O
this	O
study	O
was	O
variability	O
in	O
the	O
extent	O
of	O
contact	O
with	O
subjects	O
after	O
treatment	O
.	O
A	O
minimum	O
contact	O
of	O
1	O
hour	O
monthly	O
was	O
established	O
,	O
but	O
variability	O
in	O
additional	O
ad	O
hoc	O
communication	O
depended	O
on	O
the	O
needs	O
and	O
wishes	O
of	O
the	O
subjects	O
,	O
some	O
of	O
whom	O
were	O
near	O
death	O
compared	O
with	O
others	O
who	O
were	O
more	O
functional	O
.	O
Despite	O
the	O
limitations	O
,	O
this	O
study	O
demonstrates	O
that	O
the	O
careful	O
and	O
controlled	O
use	O
of	O
psilocybin	B-DRUG
may	O
provide	O
an	O
alternative	B-OUTCOME
model	I-OUTCOME
for	I-OUTCOME
the	I-OUTCOME
treatment	I-OUTCOME
of	I-OUTCOME
conditions	I-OUTCOME
that	I-OUTCOME
are	I-OUTCOME
often	I-OUTCOME
minimally	I-OUTCOME
responsive	I-OUTCOME
to	O
conventional	O
therapies	O
,	O
including	O
the	O
profound	O
existential	B-HEALTH CONDITION
anxiety	I-HEALTH CONDITION
and	O
despair	B-HEALTH CONDITION
that	O
often	O
accompany	O
advanced	B-HEALTH CONDITION
-	I-HEALTH CONDITION
stage	I-HEALTH CONDITION
cancers	I-HEALTH CONDITION
.	O
A	O
recent	O
review	O
from	O
the	O
psilocybin	B-DRUG
research	O
group	O
at	O
Johns	O
Hopkins	O
University	O
describes	O
the	O
critical	O
components	O
necessary	O
for	O
ensuring	O
subject	O
safety	O
in	O
hallucinogen	B-DRUG
research.36	O
Taking	O
into	O
account	O
these	O
essential	O
provisions	O
for	O
optimizing	O
safety	O
as	O
well	O
as	O
adhering	O
to	O
strict	O
ethical	O
standards	O
of	O
conduct	O
for	O
treatment	O
facilitators	O
,	O
the	O
results	O
provided	O
herein	O
indicate	O
the	O
safety	B-OUTCOME
and	I-OUTCOME
promise	I-OUTCOME
of	O
continued	O
investigations	O
into	O
the	O
range	O
of	O
medical	O
effects	O
of	O
hallucinogenic	B-DRUG
compounds	I-DRUG
such	O
as	O
psilocybin	B-DRUG
.	O
-DOCSTART- -X- O O
The	O
fMRI	O
studies	O
reported	O
here	O
revealed	O
significant	B-OUTCOME
and	I-OUTCOME
consistent	I-OUTCOME
outcomes	I-OUTCOME
.	O
Psilocybin	B-DRUG
significantly	O
decreased	B-OUTCOME
brain	I-OUTCOME
blood	I-OUTCOME
flow	I-OUTCOME
and	I-OUTCOME
venous	I-OUTCOME
oxygenation	I-OUTCOME
in	O
a	O
manner	O
that	O
correlated	O
with	O
venous	B-OUTCOME
oxygenation	I-OUTCOME
subjective	I-OUTCOME
effects	I-OUTCOME
,	O
and	O
significantly	O
decreased	B-OUTCOME
the	I-OUTCOME
positive	I-OUTCOME
coupling	I-OUTCOME
of	I-OUTCOME
two	I-OUTCOME
key	I-OUTCOME
structural	I-OUTCOME
hubs	I-OUTCOME
(	I-OUTCOME
the	I-OUTCOME
mPFC	I-OUTCOME
and	I-OUTCOME
the	I-OUTCOME
PCC	I-OUTCOME
)	I-OUTCOME
.	O
Our	O
use	O
of	O
fMRI	O
to	O
measure	O
resting	O
-	O
state	O
brain	B-NEURAL MECHANISM/CORRELATE
activity	O
after	O
a	O
psychedelic	B-DRUG
is	O
unique	O
,	O
and	O
because	O
the	O
results	O
are	O
unexpected	O
,	O
the	O
results	O
require	O
some	O
explanation	O
.	O
The	O
effect	O
of	O
psilocybin	B-DRUG
on	O
resting	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
state	I-NEURAL MECHANISM/CORRELATE
brain	I-NEURAL MECHANISM/CORRELATE
activity	I-NEURAL MECHANISM/CORRELATE
has	O
been	O
measured	O
before	O
with	O
PET	O
and	O
glucose	O
metabolism	O
(	O
8)	O
.	O
The	O
fMRI	O
studies	O
reported	O
here	O
found	O
a	O
global	B-OUTCOME
increase	I-OUTCOME
in	I-OUTCOME
glucose	I-OUTCOME
metabolism	I-OUTCOME
after	O
oral	O
psilocybin	B-DRUG
,	O
which	O
is	O
inconsistent	O
with	O
our	O
fMRI	O
results	O
.	O
One	O
possible	O
explanation	O
for	O
this	O
discrepancy	O
relates	O
to	O
the	O
fact	O
that	O
the	O
radiotracer	O
used	O
to	O
measure	O
glucose	B-NEURAL MECHANISM/CORRELATE
metabolism	I-NEURAL MECHANISM/CORRELATE
(	O
18F	O
-	O
fluorodeoxyglucose	O
)	O
has	O
a	O
long	O
half	O
-	O
life	O
(	O
110	O
min	O
)	O
.	O
Thus	O
,	O
the	O
effects	O
of	O
psilocybin	B-DRUG
,	O
as	O
measured	O
by	O
PET	O
,	O
are	O
over	O
much	O
greater	O
timescales	O
than	O
indexed	O
by	O
our	O
fMRI	O
measures	O
.	O
It	O
is	O
therefore	O
possible	O
that	O
phasic	B-OUTCOME
or	I-OUTCOME
short	I-OUTCOME
-	I-OUTCOME
term	I-OUTCOME
effects	I-OUTCOME
of	O
psilocybin	B-DRUG
show	O
some	O
rebound	O
that	O
is	O
detected	O
by	O
longer	B-OUTCOME
-	I-OUTCOME
term	I-OUTCOME
changes	I-OUTCOME
in	I-OUTCOME
glucose	I-OUTCOME
metabolism	I-OUTCOME
.	O
More	O
direct	O
measures	O
of	O
neural	O
activity	O
will	O
help	O
inform	O
this	O
hypothesis	O
,	O
but	O
in	O
support	O
of	O
the	O
inference	O
that	O
psilocybin	B-DRUG
does	O
decrease	B-OUTCOME
neural	I-OUTCOME
activity	I-OUTCOME
,	O
direct	O
recordings	O
of	O
cortical	O
local	O
field	O
potentials	O
(	O
LFPs	O
)	O
in	O
rats	O
found	O
broadband	O
decreases	B-OUTCOME
in	I-OUTCOME
resting	I-OUTCOME
state	I-OUTCOME
LFP	I-OUTCOME
power	I-OUTCOME
after	O
psilocybin	B-DRUG
infusion	O
—	O
including	O
γ	O
-	O
power	O
(	O
9)—changes	O
in	O
which	O
are	O
known	O
to	O
correlate	O
with	O
changes	O
in	O
the	O
BOLD	O
signal	O
(	O
10	O
)	O
.	O
It	O
has	O
been	O
commonly	O
assumed	O
that	O
psychedelics	B-DRUG
work	O
by	O
increasing	B-OUTCOME
neural	I-OUTCOME
activity	I-OUTCOME
;	O
however	O
,	O
our	O
results	O
put	O
this	O
into	O
question	O
.	O
Psilocin	B-DRUG
is	O
a	O
mixed	O
serotonin	B-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
agonist	I-NEURAL MECHANISM/CORRELATE
,	O
but	O
there	O
is	O
a	O
general	O
consensus	O
that	O
the	O
characteristic	O
subjective	B-OUTCOME
and	I-OUTCOME
behavioral	I-OUTCOME
effects	I-OUTCOME
of	O
psychedelics	B-DRUG
are	O
initiated	O
via	O
stimulation	B-NEURAL MECHANISM/CORRELATE
of	I-NEURAL MECHANISM/CORRELATE
serotonin	I-NEURAL MECHANISM/CORRELATE
(	I-NEURAL MECHANISM/CORRELATE
5	I-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
Hydroxytryptamine	I-NEURAL MECHANISM/CORRELATE
,	I-NEURAL MECHANISM/CORRELATE
5	I-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT	I-NEURAL MECHANISM/CORRELATE
)	I-NEURAL MECHANISM/CORRELATE
2A	I-NEURAL MECHANISM/CORRELATE
receptors	I-NEURAL MECHANISM/CORRELATE
(	O
11	O
)	O
.	O
It	O
is	O
possible	O
that	O
the	O
deactivations	B-OUTCOME
observed	I-OUTCOME
in	O
the	O
present	O
studies	O
were	O
caused	O
by	O
stimulation	O
of	B-NEURAL MECHANISM/CORRELATE
5	I-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT	I-NEURAL MECHANISM/CORRELATE
receptors	I-NEURAL MECHANISM/CORRELATE
other	O
than	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
;	O
however	O
,	O
this	O
seems	O
unlikely	O
given	O
that	O
the	O
affinity	O
of	O
psychedelics	B-DRUG
for	O
the	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
correlates	O
with	O
the	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
potency	I-NEURAL MECHANISM/CORRELATE
(	O
12	O
)	O
and	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
antagonists	I-NEURAL MECHANISM/CORRELATE
block	B-OUTCOME
the	I-OUTCOME
subjective	I-OUTCOME
effects	I-OUTCOME
of	O
psychedelics	B-DRUG
(	O
13	O
)	O
.	O
There	O
is	O
a	O
large	O
body	O
of	O
preclinical	O
evidence	O
that	O
stimulation	B-NEURAL MECHANISM/CORRELATE
of	I-NEURAL MECHANISM/CORRELATE
5	I-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptors	I-NEURAL MECHANISM/CORRELATE
increases	O
GABAergic	B-NEURAL MECHANISM/CORRELATE
transmission	I-NEURAL MECHANISM/CORRELATE
and	O
pyramidal	B-NEURAL MECHANISM/CORRELATE
cell	I-NEURAL MECHANISM/CORRELATE
inhibition	I-NEURAL MECHANISM/CORRELATE
(	O
14–21	O
)	O
,	O
which	O
may	O
explain	O
the	O
deactivations	O
observed	O
here	O
(	O
Figs	O
.	O
2	O
and	O
4	O
)	O
.	O
fMRI	O
studies	O
with	O
serotonergic	B-DRUG
compounds	I-DRUG
that	O
stimulate	O
other	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT	I-NEURAL MECHANISM/CORRELATE
receptors	I-NEURAL MECHANISM/CORRELATE
,	O
such	O
as	O
the	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2C	I-NEURAL MECHANISM/CORRELATE
(	O
22	O
)	O
or	O
(	O
mainly	O
)	O
the	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT1A	I-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
(	O
23	O
)	O
,	O
have	O
not	O
found	O
comparable	O
results	O
to	O
those	O
shown	O
here	O
,	O
and	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptors	I-NEURAL MECHANISM/CORRELATE
are	O
present	O
in	O
high	O
concentrations	O
in	O
the	O
cortical	B-OUTCOME
regions	I-OUTCOME
that	I-OUTCOME
were	I-OUTCOME
significantly	I-OUTCOME
deactivated	I-OUTCOME
and	I-OUTCOME
decoupled	I-OUTCOME
after	O
psilocybin	B-DRUG
(	O
Table	O
S2	O
)	O
.	O
Stimulation	B-NEURAL MECHANISM/CORRELATE
of	I-NEURAL MECHANISM/CORRELATE
the	I-NEURAL MECHANISM/CORRELATE
5	I-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
increases	B-OUTCOME
excitation	I-OUTCOME
in	I-OUTCOME
the	I-OUTCOME
host	I-OUTCOME
cell	I-OUTCOME
by	O
reducing	O
outward	O
potassium	B-NEURAL MECHANISM/CORRELATE
currents	I-NEURAL MECHANISM/CORRELATE
(	O
24	O
)	O
.	O
Thus	O
,	O
if	O
the	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
did	O
mediate	O
the	O
observed	B-OUTCOME
deactivations	I-OUTCOME
,	O
then	O
the	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
receptor	I-NEURAL MECHANISM/CORRELATE
may	O
have	O
been	O
via	O
5	B-OUTCOME
-	I-OUTCOME
HT2A	I-OUTCOME
-	I-OUTCOME
induced	I-OUTCOME
excitation	I-OUTCOME
of	I-OUTCOME
fast	I-OUTCOME
-	I-OUTCOME
spiking	I-OUTCOME
interneurons	I-OUTCOME
terminating	I-OUTCOME
on	I-OUTCOME
pyramidal	I-OUTCOME
cells	I-OUTCOME
(	O
e.g.	O
,	O
ref	O
.	O
24	O
)	O
or	O
5	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
HT2A	I-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
induced	I-NEURAL MECHANISM/CORRELATE
excitation	I-NEURAL MECHANISM/CORRELATE
of	O
pyramidal	B-NEURAL MECHANISM/CORRELATE
cells	I-NEURAL MECHANISM/CORRELATE
projecting	O
onto	O
interneurons	B-NEURAL MECHANISM/CORRELATE
(	O
25	O
)	O
.	O
Regardless	O
of	O
how	O
these	O
effects	O
were	O
initiated	O
at	O
the	O
receptor	B-NEURAL MECHANISM/CORRELATE
level	O
,	O
it	O
is	O
necessary	O
for	O
us	O
to	O
offer	O
a	O
functional	O
explanation	O
for	O
these	O
effects	O
.	O
It	O
is	O
noteworthy	O
that	O
the	O
regions	O
which	O
showed	O
the	O
most	B-OUTCOME
consistent	I-OUTCOME
deactivations	I-OUTCOME
after	O
psilocybin	B-DRUG
(	O
e.g.	O
,	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
and	O
mPFC	B-NEURAL MECHANISM/CORRELATE
)	O
are	O
also	O
those	O
that	O
show	O
disproportionately	B-OUTCOME
high	I-OUTCOME
activity	I-OUTCOME
under	I-OUTCOME
normal	I-OUTCOME
conditions	I-OUTCOME
(	O
26	O
)	O
.	O
For	O
example	O
,	O
metabolism	B-NEURAL MECHANISM/CORRELATE
in	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
is	O
∼20	O
%	O
higher	O
than	O
most	O
other	O
brain	B-NEURAL MECHANISM/CORRELATE
regions	O
(	O
27	O
)	O
,	O
yet	O
psilocybin	B-DRUG
decreased	B-OUTCOME
the	I-OUTCOME
PCC	I-OUTCOME
blood	I-OUTCOME
flow	I-OUTCOME
by	O
up	O
to	O
20	O
%	O
in	O
some	O
subjects	O
.	O
There	O
is	O
some	O
mystery	O
about	O
the	O
function	O
of	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
;	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
large	O
size	O
,	O
buffered	O
location	O
,	O
and	O
rich	O
vasculature	O
means	O
that	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
is	O
well	O
protected	O
from	O
damage	O
.	O
The	O
high	O
metabolic	O
activity	O
of	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
and	O
the	O
default	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
mode	I-NEURAL MECHANISM/CORRELATE
network	I-NEURAL MECHANISM/CORRELATE
(	O
DMN	B-NEURAL MECHANISM/CORRELATE
)	O
with	O
which	O
is	O
it	O
associated	O
(	O
26	O
)	O
has	O
led	O
some	O
to	O
speculate	O
about	O
The	O
high	O
metabolic	O
activity	O
of	O
the	O
PCC	B-NEURAL MECHANISM/CORRELATE
and	O
the	O
default	B-NEURAL MECHANISM/CORRELATE
-	I-NEURAL MECHANISM/CORRELATE
mode	I-NEURAL MECHANISM/CORRELATE
network	I-NEURAL MECHANISM/CORRELATE
(	O
DMN	B-NEURAL MECHANISM/CORRELATE
)	O
with	O
which	O
is	O
it	O
associated	O
(	O
26	O
)	O
functional	O
importance	O
,	O
positing	O
